treatment,game,round,time,id,side,valuation,bid,price,match_id,match_time,type,status
FullExtNeg,4,3,23,47,Seller,78,96,96.0,44.0,23.0,Auto,Accepted
FullExtNeg,4,3,28,52,Seller,93,98,,,,Manual,Expired
FullExtNeg,4,3,28,55,Buyer,103,1,,,,Manual,Replaced
FullExtNeg,4,3,30,50,Buyer,118,80,,,,Manual,Expired
FullExtNeg,4,3,30,56,Seller,103,150,,,,Manual,Expired
FullExtNeg,4,3,32,48,Buyer,123,77,77.0,46.0,41.0,Manual,Accepted
FullExtNeg,4,3,32,58,Seller,108,114,,,,Manual,Expired
FullExtNeg,4,3,33,57,Buyer,98,30,,,,Manual,Expired
FullExtNeg,4,3,33,55,Buyer,103,1,,,,Manual,Replaced
FullExtNeg,4,3,34,43,Seller,63,84,84.0,55.0,37.0,Manual,Accepted
FullExtNeg,4,3,34,46,Seller,73,100,,,,Manual,Replaced
FullExtNeg,4,3,34,54,Seller,98,101,,,,Manual,Expired
FullExtNeg,4,3,36,45,Buyer,133,60,,,,Manual,Expired
FullExtNeg,4,3,37,55,Buyer,103,84,84.0,43.0,37.0,Auto,Accepted
FullExtNeg,4,3,41,46,Seller,73,77,77.0,48.0,41.0,Auto,Accepted
FullExtNeg,4,3,48,59,Buyer,93,77,,,,Manual,Expired
FullExtNeg,4,3,49,52,Seller,93,98,,,,Manual,Expired
FullExtNeg,4,3,50,50,Buyer,118,80,,,,Manual,Expired
FullExtNeg,4,3,50,49,Seller,83,100,,,,Manual,Expired
FullExtNeg,4,3,50,56,Seller,103,220,,,,Manual,Replaced
FullExtNeg,4,3,51,58,Seller,108,115,,,,Manual,Expired
FullExtNeg,4,3,52,54,Seller,98,100,,,,Manual,Expired
FullExtNeg,4,3,52,45,Buyer,133,70,,,,Manual,Expired
FullExtNeg,4,3,55,56,Seller,103,230,,,,Manual,Replaced
FullExtNeg,4,3,62,56,Seller,103,330,,,,Manual,Replaced
FullExtNeg,4,3,63,45,Buyer,133,80,,,,Manual,Expired
FullExtNeg,4,3,63,54,Seller,98,99,,,,Manual,Expired
FullExtNeg,4,3,64,50,Buyer,118,85,,,,Manual,Expired
FullExtNeg,4,3,65,58,Seller,108,112,,,,Manual,Expired
FullExtNeg,4,3,65,49,Seller,83,96,,,,Manual,Expired
FullExtNeg,4,3,66,52,Seller,93,98,,,,Manual,Replaced
FullExtNeg,4,3,68,56,Seller,103,220,,,,Manual,Expired
FullExtNeg,4,3,72,52,Seller,93,95,,,,Manual,Expired
FullExtNeg,4,3,76,59,Buyer,93,80,,,,Manual,Expired
FullExtNeg,4,3,78,49,Seller,83,94,,,,Manual,Replaced
FullExtNeg,4,3,78,56,Seller,103,129,,,,Manual,Expired
FullExtNeg,4,3,78,58,Seller,108,110,,,,Manual,Expired
FullExtNeg,4,3,79,50,Buyer,118,87,87.0,49.0,81.0,Manual,Accepted
FullExtNeg,4,3,81,49,Seller,83,87,87.0,50.0,81.0,Auto,Accepted
FullExtNeg,4,3,87,52,Seller,93,95,,,,Manual,Expired
FullExtNeg,4,3,88,58,Seller,108,109,,,,Manual,Expired
FullExtNeg,4,3,88,45,Buyer,133,90,,,,Manual,Expired
FullExtNeg,4,3,89,54,Seller,98,100,,,,Manual,Expired
FullExtNeg,4,3,90,56,Seller,103,800,,,,Manual,Replaced
FullExtNeg,4,3,92,57,Buyer,98,40,,,,Manual,Expired
FullExtNeg,4,3,92,59,Buyer,93,85,,,,Manual,Expired
FullExtNeg,4,3,98,56,Seller,103,700,,,,Manual,Replaced
FullExtNeg,4,3,101,58,Seller,108,110,,,,Manual,Expired
FullExtNeg,4,3,102,52,Seller,93,98,,,,Manual,Expired
FullExtNeg,4,3,104,54,Seller,98,100,,,,Manual,Expired
FullExtNeg,4,3,105,56,Seller,103,520,,,,Manual,Replaced
FullExtNeg,4,3,106,45,Buyer,133,85,,,,Manual,Expired
FullExtNeg,4,3,110,59,Buyer,93,86,,,,Manual,Expired
FullExtNeg,4,3,113,58,Seller,108,111,,,,Manual,Expired
FullExtNeg,4,3,114,56,Seller,103,300,,,,Manual,Expired
FullExtNeg,4,3,114,57,Buyer,98,40,,,,Manual,Expired
FullExtNeg,4,3,117,52,Seller,93,97,97.0,45.0,120.0,Manual,Accepted
FullExtNeg,4,3,118,45,Buyer,133,85,,,,Manual,Replaced
FullExtNeg,4,3,120,54,Seller,98,100,,,,Manual,Replaced
FullExtNeg,4,3,120,45,Buyer,133,97,97.0,52.0,120.0,Auto,Accepted
FullExtNeg,4,3,125,58,Seller,108,111,,,,Manual,Expired
FullExtNeg,4,3,126,54,Seller,98,99,,,,Manual,Expired
FullExtNeg,4,3,128,56,Seller,103,400,,,,Manual,Expired
FullExtNeg,4,3,135,59,Buyer,93,85,,,,Manual,Expired
FullExtNeg,4,4,6,55,Buyer,103,1,,,,Manual,Expired
FullExtNeg,4,4,7,50,Buyer,118,70,,,,Manual,Expired
FullExtNeg,4,4,8,54,Seller,98,110,,,,Manual,Expired
FullExtNeg,4,4,9,59,Buyer,93,80,,,,Manual,Expired
FullExtNeg,4,4,9,57,Buyer,98,20,,,,Manual,Expired
FullExtNeg,4,4,14,49,Seller,83,100,,,,Manual,Expired
FullExtNeg,4,4,14,45,Buyer,133,80,,,,Manual,Expired
FullExtNeg,4,4,14,58,Seller,108,109,,,,Manual,Expired
FullExtNeg,4,4,15,52,Seller,93,99,99.0,53.0,19.0,Manual,Accepted
FullExtNeg,4,4,16,48,Buyer,123,77,,,,Manual,Expired
FullExtNeg,4,4,16,56,Seller,103,150,,,,Manual,Expired
FullExtNeg,4,4,16,46,Seller,73,100,,,,Manual,Replaced
FullExtNeg,4,4,17,53,Buyer,108,50,,,,Manual,Replaced
FullExtNeg,4,4,18,55,Buyer,103,1,,,,Manual,Replaced
FullExtNeg,4,4,19,53,Buyer,108,99,99.0,52.0,19.0,Auto,Accepted
FullExtNeg,4,4,23,44,Buyer,138,85,,,,Manual,Expired
FullExtNeg,4,4,24,55,Buyer,103,1,,,,Manual,Replaced
FullExtNeg,4,4,25,54,Seller,98,105,,,,Manual,Expired
FullExtNeg,4,4,25,58,Seller,108,110,,,,Manual,Replaced
FullExtNeg,4,4,26,46,Seller,73,90,90.0,45.0,29.0,Manual,Accepted
FullExtNeg,4,4,27,49,Seller,83,98,,,,Manual,Replaced
FullExtNeg,4,4,29,50,Buyer,118,86,86.0,47.0,37.0,Manual,Accepted
FullExtNeg,4,4,29,45,Buyer,133,90,90.0,46.0,29.0,Auto,Accepted
FullExtNeg,4,4,30,59,Buyer,93,81,,,,Manual,Expired
FullExtNeg,4,4,33,55,Buyer,103,1,,,,Manual,Replaced
FullExtNeg,4,4,33,44,Buyer,138,90,90.0,49.0,36.0,Manual,Accepted
FullExtNeg,4,4,35,58,Seller,108,115,,,,Manual,Expired
FullExtNeg,4,4,36,48,Buyer,123,77,,,,Manual,Expired
FullExtNeg,4,4,36,49,Seller,83,90,90.0,44.0,36.0,Auto,Accepted
FullExtNeg,4,4,37,47,Seller,78,86,86.0,50.0,37.0,Auto,Accepted
FullExtNeg,4,4,38,57,Buyer,98,20,,,,Manual,Expired
FullExtNeg,4,4,41,55,Buyer,103,11,,,,Manual,Replaced
FullExtNeg,4,4,41,54,Seller,98,100,,,,Manual,Expired
FullExtNeg,4,4,44,59,Buyer,93,85,,,,Manual,Expired
FullExtNeg,4,4,45,58,Seller,108,114,,,,Manual,Expired
FullExtNeg,4,4,46,55,Buyer,103,1,,,,Manual,Replaced
FullExtNeg,4,4,47,56,Seller,103,200,,,,Manual,Expired
FullExtNeg,4,4,47,51,Seller,88,98,,,,Manual,Expired
FullExtNeg,4,4,48,43,Seller,63,100,,,,Manual,Replaced
FullExtNeg,4,4,50,55,Buyer,103,1,,,,Manual,Replaced
FullExtNeg,4,4,53,48,Buyer,123,88,,,,Manual,Expired
FullExtNeg,4,4,55,55,Buyer,103,1,,,,Manual,Replaced
FullExtNeg,4,4,57,43,Seller,63,110,,,,Manual,Expired
FullExtNeg,4,4,58,58,Seller,108,115,,,,Manual,Expired
FullExtNeg,4,4,59,57,Buyer,98,20,,,,Manual,Expired
FullExtNeg,4,4,60,55,Buyer,103,1,,,,Manual,Replaced
FullExtNeg,4,4,61,54,Seller,98,102,,,,Manual,Expired
FullExtNeg,4,4,61,56,Seller,103,250,,,,Manual,Expired
FullExtNeg,4,4,62,51,Seller,88,98,,,,Manual,Expired
FullExtNeg,4,4,66,55,Buyer,103,88,,,,Manual,Expired
FullExtNeg,4,4,66,59,Buyer,93,89,89.0,43.0,68.0,Manual,Accepted
FullExtNeg,4,4,68,43,Seller,63,74,89.0,59.0,68.0,Manual,Replaced
FullExtNeg,4,4,73,48,Buyer,123,88,,,,Manual,Expired
FullExtNeg,4,4,73,58,Seller,108,115,,,,Manual,Expired
FullExtNeg,4,4,76,54,Seller,98,100,,,,Manual,Expired
FullExtNeg,4,4,77,55,Buyer,103,88,,,,Manual,Replaced
FullExtNeg,4,4,78,56,Seller,103,300,,,,Manual,Expired
FullExtNeg,4,4,79,57,Buyer,98,90,,,,Manual,Expired
FullExtNeg,4,4,81,51,Seller,88,98,,,,Manual,Expired
FullExtNeg,4,4,86,58,Seller,108,112,,,,Manual,Expired
FullExtNeg,4,4,86,55,Buyer,103,88,,,,Manual,Expired
FullExtNeg,4,4,89,48,Buyer,123,91,,,,Manual,Expired
FullExtNeg,4,4,90,54,Seller,98,102,,,,Manual,Expired
FullExtNeg,4,4,97,57,Buyer,98,90,,,,Manual,Replaced
FullExtNeg,4,4,97,55,Buyer,103,90,,,,Manual,Replaced
FullExtNeg,4,4,98,51,Seller,88,97,97.0,57.0,101.0,Manual,Accepted
FullExtNeg,4,4,99,58,Seller,108,110,,,,Manual,Expired
FullExtNeg,4,4,101,57,Buyer,98,97,97.0,51.0,101.0,Auto,Accepted
FullExtNeg,4,4,105,55,Buyer,103,90,,,,Manual,Replaced
FullExtNeg,4,4,105,54,Seller,98,102,,,,Manual,Expired
FullExtNeg,4,4,107,48,Buyer,123,88,,,,Manual,Expired
FullExtNeg,4,4,109,55,Buyer,103,90,,,,Manual,Replaced
FullExtNeg,4,4,110,56,Seller,103,500,,,,Manual,Expired
FullExtNeg,4,4,111,58,Seller,108,112,112.0,48.0,118.0,Manual,Accepted
FullExtNeg,4,4,113,55,Buyer,103,90,,,,Manual,Replaced
FullExtNeg,4,4,115,55,Buyer,103,90,,,,Manual,Replaced
FullExtNeg,4,4,118,48,Buyer,123,112,112.0,58.0,118.0,Auto,Accepted
FullExtNeg,4,4,122,55,Buyer,103,90,,,,Manual,Replaced
FullExtNeg,4,4,123,54,Seller,98,105,,,,Manual,Expired
FullExtNeg,4,4,127,55,Buyer,103,98,,,,Manual,Replaced
FullExtNeg,4,4,133,55,Buyer,103,95,,,,Manual,Replaced
FullExtNeg,4,4,138,55,Buyer,103,95,,,,Manual,Expired
FullExtNeg,4,5,11,51,Seller,88,105,,,,Manual,Expired
FullExtNeg,4,5,11,58,Seller,108,117,,,,Manual,Expired
FullExtNeg,4,5,11,50,Buyer,118,80,,,,Manual,Expired
FullExtNeg,4,5,12,48,Buyer,123,77,,,,Manual,Expired
FullExtNeg,4,5,14,55,Buyer,103,85,,,,Manual,Replaced
FullExtNeg,4,5,14,45,Buyer,133,60,,,,Manual,Expired
FullExtNeg,4,5,17,53,Buyer,108,42,,,,Manual,Replaced
FullExtNeg,4,5,20,46,Seller,73,100,100.0,53.0,22.0,Manual,Accepted
FullExtNeg,4,5,20,54,Seller,98,102,,,,Manual,Expired
FullExtNeg,4,5,22,53,Buyer,108,100,100.0,46.0,22.0,Auto,Accepted
FullExtNeg,4,5,22,55,Buyer,103,85,,,,Manual,Replaced
FullExtNeg,4,5,28,55,Buyer,103,85,,,,Manual,Replaced
FullExtNeg,4,5,29,58,Seller,108,115,,,,Manual,Expired
FullExtNeg,4,5,29,57,Buyer,98,15,,,,Manual,Replaced
FullExtNeg,4,5,30,59,Buyer,93,88,,,,Manual,Expired
FullExtNeg,4,5,30,54,Seller,98,105,,,,Manual,Expired
FullExtNeg,4,5,32,51,Seller,88,102,,,,Manual,Expired
FullExtNeg,4,5,33,49,Seller,83,100,100.0,44.0,37.0,Manual,Accepted
FullExtNeg,4,5,33,48,Buyer,123,89,,,,Manual,Expired
FullExtNeg,4,5,34,50,Buyer,118,80,,,,Manual,Expired
FullExtNeg,4,5,35,55,Buyer,103,85,,,,Manual,Replaced
FullExtNeg,4,5,36,45,Buyer,133,60,,,,Manual,Expired
FullExtNeg,4,5,37,44,Buyer,138,112,100.0,49.0,37.0,Manual,Replaced
FullExtNeg,4,5,38,57,Buyer,98,90,90.0,43.0,47.0,Manual,Accepted
FullExtNeg,4,5,44,55,Buyer,103,90,90.0,47.0,50.0,Manual,Accepted
FullExtNeg,4,5,44,54,Seller,98,102,,,,Manual,Expired
FullExtNeg,4,5,45,52,Seller,93,99,,,,Manual,Expired
FullExtNeg,4,5,46,58,Seller,108,115,,,,Manual,Expired
FullExtNeg,4,5,47,43,Seller,63,83,90.0,57.0,47.0,Manual,Replaced
FullExtNeg,4,5,47,59,Buyer,93,88,,,,Manual,Expired
FullExtNeg,4,5,50,47,Seller,78,90,90.0,55.0,50.0,Auto,Accepted
FullExtNeg,4,5,50,50,Buyer,118,88,,,,Manual,Expired
FullExtNeg,4,5,57,51,Seller,88,98,,,,Manual,Expired
FullExtNeg,4,5,64,50,Buyer,118,88,,,,Manual,Expired
FullExtNeg,4,5,64,48,Buyer,123,77,,,,Manual,Expired
FullExtNeg,4,5,65,58,Seller,108,114,,,,Manual,Expired
FullExtNeg,4,5,65,45,Buyer,133,70,,,,Manual,Expired
FullExtNeg,4,5,66,52,Seller,93,97,,,,Manual,Expired
FullExtNeg,4,5,66,59,Buyer,93,88,,,,Manual,Expired
FullExtNeg,4,5,67,56,Seller,103,300,,,,Manual,Expired
FullExtNeg,4,5,67,54,Seller,98,100,,,,Manual,Expired
FullExtNeg,4,5,75,51,Seller,88,95,95.0,48.0,84.0,Manual,Accepted
FullExtNeg,4,5,80,50,Buyer,118,89,,,,Manual,Expired
FullExtNeg,4,5,80,58,Seller,108,113,,,,Manual,Expired
FullExtNeg,4,5,83,54,Seller,98,100,,,,Manual,Expired
FullExtNeg,4,5,84,48,Buyer,123,95,95.0,51.0,84.0,Auto,Accepted
FullExtNeg,4,5,84,52,Seller,93,95,,,,Manual,Expired
FullExtNeg,4,5,89,59,Buyer,93,89,,,,Manual,Expired
FullExtNeg,4,5,93,45,Buyer,133,85,,,,Manual,Replaced
FullExtNeg,4,5,93,50,Buyer,118,89,,,,Manual,Replaced
FullExtNeg,4,5,94,58,Seller,108,112,,,,Manual,Expired
FullExtNeg,4,5,94,54,Seller,98,100,,,,Manual,Expired
FullExtNeg,4,5,95,52,Seller,93,95,95.0,45.0,100.0,Manual,Accepted
FullExtNeg,4,5,98,50,Buyer,118,90,,,,Manual,Expired
FullExtNeg,4,5,100,45,Buyer,133,95,95.0,52.0,100.0,Auto,Accepted
FullExtNeg,4,5,105,54,Seller,98,100,,,,Manual,Expired
FullExtNeg,4,5,107,59,Buyer,93,90,,,,Manual,Expired
FullExtNeg,4,5,107,58,Seller,108,114,,,,Manual,Expired
FullExtNeg,4,5,109,50,Buyer,118,95,,,,Manual,Expired
FullExtNeg,4,5,118,54,Seller,98,100,,,,Manual,Expired
FullExtNeg,4,5,120,58,Seller,108,112,112.0,50.0,129.0,Manual,Accepted
FullExtNeg,4,5,122,59,Buyer,93,1,,,,Manual,Expired
FullExtNeg,4,5,129,50,Buyer,118,112,112.0,58.0,129.0,Auto,Accepted
FullExtNeg,4,5,133,54,Seller,98,100,,,,Manual,Expired
FullExtNeg,4,6,2,55,Buyer,103,88,,,,Manual,Expired
FullExtNeg,4,6,4,59,Buyer,93,88,,,,Manual,Expired
FullExtNeg,4,6,5,57,Buyer,98,90,,,,Manual,Expired
FullExtNeg,4,6,8,50,Buyer,118,89,,,,Manual,Expired
FullExtNeg,4,6,10,52,Seller,93,100,,,,Manual,Expired
FullExtNeg,4,6,10,58,Seller,108,112,,,,Manual,Expired
FullExtNeg,4,6,11,53,Buyer,108,30,,,,Manual,Expired
FullExtNeg,4,6,12,49,Seller,83,100,,,,Manual,Expired
FullExtNeg,4,6,14,51,Seller,88,108,,,,Manual,Expired
FullExtNeg,4,6,19,50,Buyer,118,90,,,,Manual,Expired
FullExtNeg,4,6,19,55,Buyer,103,90,,,,Manual,Expired
FullExtNeg,4,6,19,43,Seller,63,120,,,,Manual,Replaced
FullExtNeg,4,6,21,54,Seller,98,105,,,,Manual,Replaced
FullExtNeg,4,6,21,46,Seller,73,100,,,,Manual,Expired
FullExtNeg,4,6,23,45,Buyer,133,80,,,,Manual,Expired
FullExtNeg,4,6,25,59,Buyer,93,75,,,,Manual,Expired
FullExtNeg,4,6,25,43,Seller,63,152,,,,Manual,Expired
FullExtNeg,4,6,26,52,Seller,93,99,,,,Manual,Expired
FullExtNeg,4,6,28,57,Buyer,98,90,,,,Manual,Expired
FullExtNeg,4,6,28,54,Seller,98,99,,,,Manual,Expired
FullExtNeg,4,6,32,55,Buyer,103,90,,,,Manual,Replaced
FullExtNeg,4,6,32,48,Buyer,123,77,,,,Manual,Expired
FullExtNeg,4,6,32,51,Seller,88,96,96.0,44.0,33.0,Manual,Accepted
FullExtNeg,4,6,33,49,Seller,83,99,,,,Manual,Expired
FullExtNeg,4,6,33,58,Seller,108,115,,,,Manual,Expired
FullExtNeg,4,6,33,44,Buyer,138,99,96.0,51.0,33.0,Manual,Replaced
FullExtNeg,4,6,33,46,Seller,73,95,95.0,53.0,34.0,Manual,Accepted
FullExtNeg,4,6,34,53,Buyer,108,95,95.0,46.0,34.0,Auto,Accepted
FullExtNeg,4,6,34,50,Buyer,118,90,,,,Manual,Replaced
FullExtNeg,4,6,39,54,Seller,98,102,,,,Manual,Replaced
FullExtNeg,4,6,40,52,Seller,93,97,,,,Manual,Expired
FullExtNeg,4,6,41,55,Buyer,103,90,,,,Manual,Replaced
FullExtNeg,4,6,41,59,Buyer,93,90,,,,Manual,Expired
FullExtNeg,4,6,41,50,Buyer,118,91,,,,Manual,Expired
FullExtNeg,4,6,43,49,Seller,83,99,,,,Manual,Expired
FullExtNeg,4,6,43,43,Seller,63,123,,,,Manual,Expired
FullExtNeg,4,6,46,58,Seller,108,112,,,,Manual,Expired
FullExtNeg,4,6,46,55,Buyer,103,92,,,,Manual,Replaced
FullExtNeg,4,6,49,54,Seller,98,100,,,,Manual,Expired
FullExtNeg,4,6,55,55,Buyer,103,92,,,,Manual,Replaced
FullExtNeg,4,6,56,52,Seller,93,97,97.0,45.0,58.0,Manual,Accepted
FullExtNeg,4,6,56,50,Buyer,118,91,,,,Manual,Expired
FullExtNeg,4,6,58,49,Seller,83,98,,,,Manual,Expired
FullExtNeg,4,6,58,57,Buyer,98,90,,,,Manual,Expired
FullExtNeg,4,6,58,45,Buyer,133,97,97.0,52.0,58.0,Auto,Accepted
FullExtNeg,4,6,59,54,Seller,98,102,,,,Manual,Replaced
FullExtNeg,4,6,62,48,Buyer,123,88,,,,Manual,Expired
FullExtNeg,4,6,62,59,Buyer,93,2,,,,Manual,Expired
FullExtNeg,4,6,62,58,Seller,108,118,,,,Manual,Expired
FullExtNeg,4,6,63,55,Buyer,103,92,,,,Manual,Replaced
FullExtNeg,4,6,67,54,Seller,98,102,,,,Manual,Replaced
FullExtNeg,4,6,71,55,Buyer,103,92,,,,Manual,Expired
FullExtNeg,4,6,73,59,Buyer,93,89,,,,Manual,Expired
FullExtNeg,4,6,74,49,Seller,83,99,,,,Manual,Replaced
FullExtNeg,4,6,74,58,Seller,108,116,,,,Manual,Expired
FullExtNeg,4,6,76,54,Seller,98,202,,,,Manual,Replaced
FullExtNeg,4,6,77,50,Buyer,118,95,95.0,49.0,80.0,Manual,Accepted
FullExtNeg,4,6,79,43,Seller,63,153,,,,Manual,Expired
FullExtNeg,4,6,80,49,Seller,83,95,95.0,50.0,80.0,Auto,Accepted
FullExtNeg,4,6,80,54,Seller,98,100,,,,Manual,Expired
FullExtNeg,4,6,83,48,Buyer,123,91,,,,Manual,Expired
FullExtNeg,4,6,84,55,Buyer,103,95,95.0,47.0,86.0,Manual,Accepted
FullExtNeg,4,6,86,58,Seller,108,116,,,,Manual,Expired
FullExtNeg,4,6,86,47,Seller,78,95,95.0,55.0,86.0,Auto,Accepted
FullExtNeg,4,6,90,59,Buyer,93,92,,,,Manual,Expired
FullExtNeg,4,6,91,54,Seller,98,100,,,,Manual,Replaced
FullExtNeg,4,6,92,57,Buyer,98,90,,,,Manual,Expired
FullExtNeg,4,6,96,58,Seller,108,114,,,,Manual,Expired
FullExtNeg,4,6,98,54,Seller,98,102,,,,Manual,Replaced
FullExtNeg,4,6,101,43,Seller,63,135,,,,Manual,Replaced
FullExtNeg,4,6,104,59,Buyer,93,89,,,,Manual,Expired
FullExtNeg,4,6,105,54,Seller,98,105,,,,Manual,Replaced
FullExtNeg,4,6,107,43,Seller,63,130,,,,Manual,Replaced
FullExtNeg,4,6,110,58,Seller,108,115,,,,Manual,Expired
FullExtNeg,4,6,111,48,Buyer,123,91,,,,Manual,Expired
FullExtNeg,4,6,112,54,Seller,98,103,,,,Manual,Replaced
FullExtNeg,4,6,115,43,Seller,63,132,,,,Manual,Replaced
FullExtNeg,4,6,119,54,Seller,98,105,105.0,48.0,129.0,Manual,Accepted
FullExtNeg,4,6,121,43,Seller,63,133,,,,Manual,Expired
FullExtNeg,4,6,121,58,Seller,108,112,,,,Manual,Expired
FullExtNeg,4,6,126,57,Buyer,98,90,,,,Manual,Expired
FullExtNeg,4,6,127,59,Buyer,93,88,,,,Manual,Expired
FullExtNeg,4,6,129,48,Buyer,123,105,105.0,54.0,129.0,Auto,Accepted
FullExtNeg,4,7,3,50,Buyer,118,91,,,,Manual,Expired
FullExtNeg,4,7,6,55,Buyer,103,75,,,,Manual,Expired
FullExtNeg,4,7,9,59,Buyer,93,88,,,,Manual,Replaced
FullExtNeg,4,7,9,57,Buyer,98,90,,,,Manual,Expired
FullExtNeg,4,7,10,49,Seller,83,100,,,,Manual,Expired
FullExtNeg,4,7,15,54,Seller,98,105,,,,Manual,Expired
FullExtNeg,4,7,15,59,Buyer,93,88,,,,Manual,Expired
FullExtNeg,4,7,18,52,Seller,93,100,,,,Manual,Replaced
FullExtNeg,4,7,19,46,Seller,73,100,,,,Manual,Expired
FullExtNeg,4,7,21,45,Buyer,133,88,,,,Manual,Expired
FullExtNeg,4,7,23,52,Seller,93,98,98.0,53.0,25.0,Manual,Accepted
FullExtNeg,4,7,25,53,Buyer,108,98,98.0,52.0,25.0,Auto,Accepted
FullExtNeg,4,7,25,55,Buyer,103,90,,,,Manual,Replaced
FullExtNeg,4,7,26,50,Buyer,118,91,,,,Manual,Expired
FullExtNeg,4,7,29,46,Seller,73,98,98.0,44.0,32.0,Manual,Accepted
FullExtNeg,4,7,30,55,Buyer,103,90,,,,Manual,Replaced
FullExtNeg,4,7,30,48,Buyer,123,77,,,,Manual,Expired
FullExtNeg,4,7,32,44,Buyer,138,98,98.0,46.0,32.0,Manual,Replaced
FullExtNeg,4,7,32,49,Seller,83,99,,,,Manual,Replaced
FullExtNeg,4,7,32,51,Seller,88,99,,,,Manual,Expired
FullExtNeg,4,7,37,55,Buyer,103,94,94.0,47.0,39.0,Manual,Accepted
FullExtNeg,4,7,37,43,Seller,63,98,,,,Manual,Replaced
FullExtNeg,4,7,39,49,Seller,83,98,,,,Manual,Expired
FullExtNeg,4,7,39,47,Seller,78,94,94.0,55.0,39.0,Auto,Accepted
FullExtNeg,4,7,46,57,Buyer,98,90,,,,Manual,Expired
FullExtNeg,4,7,46,54,Seller,98,102,,,,Manual,Expired
FullExtNeg,4,7,46,50,Buyer,118,94,94.0,43.0,47.0,Manual,Accepted
FullExtNeg,4,7,47,43,Seller,63,94,94.0,50.0,47.0,Manual,Replaced
FullExtNeg,4,7,47,59,Buyer,93,80,,,,Manual,Expired
FullExtNeg,4,7,47,45,Buyer,133,90,,,,Manual,Replaced
FullExtNeg,4,7,48,51,Seller,88,96,96.0,45.0,51.0,Manual,Accepted
FullExtNeg,4,7,51,45,Buyer,133,96,96.0,51.0,51.0,Auto,Accepted
FullExtNeg,4,7,55,48,Buyer,123,88,,,,Manual,Expired
FullExtNeg,4,7,58,49,Seller,83,97,,,,Manual,Expired
FullExtNeg,4,7,59,59,Buyer,93,91,,,,Manual,Expired
FullExtNeg,4,7,63,54,Seller,98,100,,,,Manual,Expired
FullExtNeg,4,7,71,49,Seller,83,98,,,,Manual,Expired
FullExtNeg,4,7,75,54,Seller,98,100,,,,Manual,Expired
FullExtNeg,4,7,76,59,Buyer,93,90,,,,Manual,Expired
FullExtNeg,4,7,76,57,Buyer,98,40,,,,Manual,Expired
FullExtNeg,4,7,76,48,Buyer,123,88,,,,Manual,Expired
FullExtNeg,4,7,88,54,Seller,98,100,,,,Manual,Expired
FullExtNeg,4,7,89,49,Seller,83,97,,,,Manual,Expired
FullExtNeg,4,7,90,48,Buyer,123,77,,,,Manual,Expired
FullExtNeg,4,7,90,59,Buyer,93,89,,,,Manual,Expired
FullExtNeg,4,7,93,57,Buyer,98,80,,,,Manual,Expired
FullExtNeg,4,7,100,54,Seller,98,100,,,,Manual,Replaced
FullExtNeg,4,7,103,59,Buyer,93,88,,,,Manual,Expired
FullExtNeg,4,7,105,49,Seller,83,96,,,,Manual,Expired
FullExtNeg,4,7,109,54,Seller,98,100,,,,Manual,Replaced
FullExtNeg,4,7,112,48,Buyer,123,89,,,,Manual,Replaced
FullExtNeg,4,7,116,54,Seller,98,100,100.0,48.0,116.0,Manual,Accepted
FullExtNeg,4,7,116,48,Buyer,123,100,100.0,54.0,116.0,Auto,Accepted
FullExtNeg,4,7,121,59,Buyer,93,87,,,,Manual,Expired
FullExtNeg,4,7,121,57,Buyer,98,90,,,,Manual,Expired
FullExtNeg,4,7,132,59,Buyer,93,86,,,,Manual,Expired
FullExtNeg,4,8,5,59,Buyer,93,89,,,,Manual,Expired
FullExtNeg,4,8,6,47,Seller,78,95,95.0,45.0,9.0,Manual,Accepted
FullExtNeg,4,8,7,57,Buyer,98,92,,,,Manual,Expired
FullExtNeg,4,8,7,54,Seller,98,110,,,,Manual,Expired
FullExtNeg,4,8,7,50,Buyer,118,89,,,,Manual,Expired
FullExtNeg,4,8,7,53,Buyer,108,85,,,,Manual,Expired
FullExtNeg,4,8,8,49,Seller,83,100,100.0,44.0,14.0,Manual,Accepted
FullExtNeg,4,8,9,45,Buyer,133,95,95.0,47.0,9.0,Auto,Accepted
FullExtNeg,4,8,14,44,Buyer,138,133,100.0,49.0,14.0,Manual,Replaced
FullExtNeg,4,8,14,48,Buyer,123,77,,,,Manual,Expired
FullExtNeg,4,8,15,58,Seller,108,112,,,,Manual,Expired
FullExtNeg,4,8,19,54,Seller,98,105,,,,Manual,Replaced
FullExtNeg,4,8,19,50,Buyer,118,90,,,,Manual,Expired
FullExtNeg,4,8,23,59,Buyer,93,89,,,,Manual,Expired
FullExtNeg,4,8,23,51,Seller,88,100,,,,Manual,Expired
FullExtNeg,4,8,23,43,Seller,63,100,,,,Manual,Expired
FullExtNeg,4,8,24,52,Seller,93,99,99.0,53.0,26.0,Manual,Accepted
FullExtNeg,4,8,25,54,Seller,98,105,,,,Manual,Replaced
FullExtNeg,4,8,26,53,Buyer,108,99,99.0,52.0,26.0,Auto,Accepted
FullExtNeg,4,8,31,58,Seller,108,112,,,,Manual,Expired
FullExtNeg,4,8,31,55,Buyer,103,92,,,,Manual,Replaced
FullExtNeg,4,8,32,48,Buyer,123,89,,,,Manual,Expired
FullExtNeg,4,8,33,54,Seller,98,102,,,,Manual,Replaced
